Domain Code,Domain,Reporter Country Code (M49),Reporter Countries,Partner Country Code (M49),Partner Countries,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value
"TM","Detailed trade matrix","380","Italy","076","Brazil","5922","Export Value","24212.02","Wine","2017","2017","1000 USD","42495"
"TM","Detailed trade matrix","380","Italy","076","Brazil","5922","Export Value","24212.02","Wine","2018","2018","1000 USD","40704"
"TM","Detailed trade matrix","380","Italy","076","Brazil","5922","Export Value","24212.02","Wine","2019","2019","1000 USD","38686"
"TM","Detailed trade matrix","380","Italy","076","Brazil","5922","Export Value","24212.02","Wine","2020","2020","1000 USD","38920"
"TM","Detailed trade matrix","380","Italy","076","Brazil","5922","Export Value","24212.02","Wine","2021","2021","1000 USD","41388"
"TM","Detailed trade matrix","380","Italy","152","Chile","5610","Import Quantity","24212.02","Wine","2008","2008","t","1029"
"TM","Detailed trade matrix","380","Italy","152","Chile","5610","Import Quantity","24212.02","Wine","2009","2009","t","1682"
"TM","Detailed trade matrix","380","Italy","152","Chile","5610","Import Quantity","24212.02","Wine","2010","2010","t","744"
"TM","Detailed trade matrix","380","Italy","152","Chile","5610","Import Quantity","24212.02","Wine","2011","2011","t","562"
"TM","Detailed trade matrix","380","Italy","152","Chile","5610","Import Quantity","24212.02","Wine","2012","2012","t","486"
"TM","Detailed trade matrix","380","Italy","152","Chile","5610","Import Quantity","24212.02","Wine","2013","2013","t","2712"
"TM","Detailed trade matrix","380","Italy","152","Chile","5610","Import Quantity","24212.02","Wine","2014","2014","t","315.4"
"TM","Detailed trade matrix","380","Italy","152","Chile","5610","Import Quantity","24212.02","Wine","2015","2015","t","907.8"
"TM","Detailed trade matrix","380","Italy","152","Chile","5610","Import Quantity","24212.02","Wine","2016","2016","t","1419.98"
"TM","Detailed trade matrix","380","Italy","152","Chile","5610","Import Quantity","24212.02","Wine","2017","2017","t","363.13"
"TM","Detailed trade matrix","380","Italy","152","Chile","5610","Import Quantity","24212.02","Wine","2018","2018","t","402.34"
"TM","Detailed trade matrix","380","Italy","152","Chile","5610","Import Quantity","24212.02","Wine","2019","2019","t","569.87"
"TM","Detailed trade matrix","380","Italy","152","Chile","5610","Import Quantity","24212.02","Wine","2020","2020","t","524.31"
"TM","Detailed trade matrix","380","Italy","152","Chile","5610","Import Quantity","24212.02","Wine","2021","2021","t","714.84"
"TM","Detailed trade matrix","380","Italy","152","Chile","5622","Import Value","24212.02","Wine","2008","2008","1000 USD","2096"
"TM","Detailed trade matrix","380","Italy","152","Chile","5622","Import Value","24212.02","Wine","2009","2009","1000 USD","2558"
"TM","Detailed trade matrix","380","Italy","152","Chile","5622","Import Value","24212.02","Wine","2010","2010","1000 USD","1714"
"TM","Detailed trade matrix","380","Italy","152","Chile","5622","Import Value","24212.02","Wine","2011","2011","1000 USD","1929"
"TM","Detailed trade matrix","380","Italy","152","Chile","5622","Import Value","24212.02","Wine","2012","2012","1000 USD","1610"
"TM","Detailed trade matrix","380","Italy","152","Chile","5622","Import Value","24212.02","Wine","2013","2013","1000 USD","3473"
"TM","Detailed trade matrix","380","Italy","152","Chile","5622","Import Value","24212.02","Wine","2014","2014","1000 USD","974"
"TM","Detailed trade matrix","380","Italy","152","Chile","5622","Import Value","24212.02","Wine","2015","2015","1000 USD","1120"
"TM","Detailed trade matrix","380","Italy","152","Chile","5622","Import Value","24212.02","Wine","2016","2016","1000 USD","2454"
"TM","Detailed trade matrix","380","Italy","152","Chile","5622","Import Value","24212.02","Wine","2017","2017","1000 USD","1025"
"TM","Detailed trade matrix","380","Italy","152","Chile","5622","Import Value","24212.02","Wine","2018","2018","1000 USD","1495"
"TM","Detailed trade matrix","380","Italy","152","Chile","5622","Import Value","24212.02","Wine","2019","2019","1000 USD","1473"
"TM","Detailed trade matrix","380","Italy","152","Chile","5622","Import Value","24212.02","Wine","2020","2020","1000 USD","1315"
"TM","Detailed trade matrix","380","Italy","152","Chile","5622","Import Value","24212.02","Wine","2021","2021","1000 USD","1662"
"TM","Detailed trade matrix","380","Italy","152","Chile","5910","Export Quantity","24212.02","Wine","2008","2008","t","12"
"TM","Detailed trade matrix","380","Italy","152","Chile","5910","Export Quantity","24212.02","Wine","2009","2009","t","17"
"TM","Detailed trade matrix","380","Italy","152","Chile","5910","Export Quantity","24212.02","Wine","2010","2010","t","108"
"TM","Detailed trade matrix","380","Italy","152","Chile","5910","Export Quantity","24212.02","Wine","2011","2011","t","44"
"TM","Detailed trade matrix","380","Italy","152","Chile","5910","Export Quantity","24212.02","Wine","2012","2012","t","94"
"TM","Detailed trade matrix","380","Italy","152","Chile","5910","Export Quantity","24212.02","Wine","2013","2013","t","183"
"TM","Detailed trade matrix","380","Italy","152","Chile","5910","Export Quantity","24212.02","Wine","2014","2014","t","289.6"
"TM","Detailed trade matrix","380","Italy","152","Chile","5910","Export Quantity","24212.02","Wine","2015","2015","t","342.3"
"TM","Detailed trade matrix","380","Italy","152","Chile","5910","Export Quantity","24212.02","Wine","2016","2016","t","283.01"
"TM","Detailed trade matrix","380","Italy","152","Chile","5910","Export Quantity","24212.02","Wine","2017","2017","t","460.3"
"TM","Detailed trade matrix","380","Italy","152","Chile","5910","Export Quantity","24212.02","Wine","2018","2018","t","574.83"
"TM","Detailed trade matrix","380","Italy","152","Chile","5910","Export Quantity","24212.02","Wine","2019","2019","t","702.04"
"TM","Detailed trade matrix","380","Italy","152","Chile","5910","Export Quantity","24212.02","Wine","2020","2020","t","600.13"
"TM","Detailed trade matrix","380","Italy","152","Chile","5910","Export Quantity","24212.02","Wine","2021","2021","t","1183.73"
"TM","Detailed trade matrix","380","Italy","152","Chile","5922","Export Value","24212.02","Wine","2008","2008","1000 USD","60"
"TM","Detailed trade matrix","380","Italy","152","Chile","5922","Export Value","24212.02","Wine","2009","2009","1000 USD","76"
"TM","Detailed trade matrix","380","Italy","152","Chile","5922","Export Value","24212.02","Wine","2010","2010","1000 USD","335"
"TM","Detailed trade matrix","380","Italy","152","Chile","5922","Export Value","24212.02","Wine","2011","2011","1000 USD","197"
"TM","Detailed trade matrix","380","Italy","152","Chile","5922","Export Value","24212.02","Wine","2012","2012","1000 USD","416"
"TM","Detailed trade matrix","380","Italy","152","Chile","5922","Export Value","24212.02","Wine","2013","2013","1000 USD","747"
"TM","Detailed trade matrix","380","Italy","152","Chile","5922","Export Value","24212.02","Wine","2014","2014","1000 USD","1135"
"TM","Detailed trade matrix","380","Italy","152","Chile","5922","Export Value","24212.02","Wine","2015","2015","1000 USD","1273"
"TM","Detailed trade matrix","380","Italy","152","Chile","5922","Export Value","24212.02","Wine","2016","2016","1000 USD","1098"
"TM","Detailed trade matrix","380","Italy","152","Chile","5922","Export Value","24212.02","Wine","2017","2017","1000 USD","1691"
"TM","Detailed trade matrix","380","Italy","152","Chile","5922","Export Value","24212.02","Wine","2018","2018","1000 USD","2366"
"TM","Detailed trade matrix","380","Italy","152","Chile","5922","Export Value","24212.02","Wine","2019","2019","1000 USD","3225"
"TM","Detailed trade matrix","380","Italy","152","Chile","5922","Export Value","24212.02","Wine","2020","2020","1000 USD","2376"
"TM","Detailed trade matrix","380","Italy","152","Chile","5922","Export Value","24212.02","Wine","2021","2021","1000 USD","4680"
"TM","Detailed trade matrix","380","Italy","170","Colombia","5910","Export Quantity","24212.02","Wine","2008","2008","t","140"
"TM","Detailed trade matrix","380","Italy","170","Colombia","5910","Export Quantity","24212.02","Wine","2009","2009","t","145"
"TM","Detailed trade matrix","380","Italy","170","Colombia","5910","Export Quantity","24212.02","Wine","2010","2010","t","171"
"TM","Detailed trade matrix","380","Italy","170","Colombia","5910","Export Quantity","24212.02","Wine","2011","2011","t","202"
"TM","Detailed trade matrix","380","Italy","170","Colombia","5910","Export Quantity","24212.02","Wine","2012","2012","t","218"
"TM","Detailed trade matrix","380","Italy","170","Colombia","5910","Export Quantity","24212.02","Wine","2013","2013","t","268"
"TM","Detailed trade matrix","380","Italy","170","Colombia","5910","Export Quantity","24212.02","Wine","2014","2014","t","376.4"
"TM","Detailed trade matrix","380","Italy","170","Colombia","5910","Export Quantity","24212.02","Wine","2015","2015","t","462.49"
"TM","Detailed trade matrix","380","Italy","170","Colombia","5910","Export Quantity","24212.02","Wine","2016","2016","t","619.78"
"TM","Detailed trade matrix","380","Italy","170","Colombia","5910","Export Quantity","24212.02","Wine","2017","2017","t","681.21"
"TM","Detailed trade matrix","380","Italy","170","Colombia","5910","Export Quantity","24212.02","Wine","2018","2018","t","896.88"
"TM","Detailed trade matrix","380","Italy","170","Colombia","5910","Export Quantity","24212.02","Wine","2019","2019","t","1207"
"TM","Detailed trade matrix","380","Italy","170","Colombia","5910","Export Quantity","24212.02","Wine","2020","2020","t","1433.77"
"TM","Detailed trade matrix","380","Italy","170","Colombia","5910","Export Quantity","24212.02","Wine","2021","2021","t","1800.95"
"TM","Detailed trade matrix","380","Italy","170","Colombia","5922","Export Value","24212.02","Wine","2008","2008","1000 USD","444"
"TM","Detailed trade matrix","380","Italy","170","Colombia","5922","Export Value","24212.02","Wine","2009","2009","1000 USD","440"
"TM","Detailed trade matrix","380","Italy","170","Colombia","5922","Export Value","24212.02","Wine","2010","2010","1000 USD","680"
"TM","Detailed trade matrix","380","Italy","170","Colombia","5922","Export Value","24212.02","Wine","2011","2011","1000 USD","764"
"TM","Detailed trade matrix","380","Italy","170","Colombia","5922","Export Value","24212.02","Wine","2012","2012","1000 USD","1003"
"TM","Detailed trade matrix","380","Italy","170","Colombia","5922","Export Value","24212.02","Wine","2013","2013","1000 USD","1173"
"TM","Detailed trade matrix","380","Italy","170","Colombia","5922","Export Value","24212.02","Wine","2014","2014","1000 USD","1730"
"TM","Detailed trade matrix","380","Italy","170","Colombia","5922","Export Value","24212.02","Wine","2015","2015","1000 USD","1797"
"TM","Detailed trade matrix","380","Italy","170","Colombia","5922","Export Value","24212.02","Wine","2016","2016","1000 USD","2434"
"TM","Detailed trade matrix","380","Italy","170","Colombia","5922","Export Value","24212.02","Wine","2017","2017","1000 USD","2395"
"TM","Detailed trade matrix","380","Italy","170","Colombia","5922","Export Value","24212.02","Wine","2018","2018","1000 USD","3151"
"TM","Detailed trade matrix","380","Italy","170","Colombia","5922","Export Value","24212.02","Wine","2019","2019","1000 USD","3748"
"TM","Detailed trade matrix","380","Italy","170","Colombia","5922","Export Value","24212.02","Wine","2020","2020","1000 USD","4418"
"TM","Detailed trade matrix","380","Italy","170","Colombia","5922","Export Value","24212.02","Wine","2021","2021","1000 USD","6045"
"TM","Detailed trade matrix","380","Italy","218","Ecuador","5610","Import Quantity","24212.02","Wine","2014","2014","t","0.3"
"TM","Detailed trade matrix","380","Italy","218","Ecuador","5622","Import Value","24212.02","Wine","2014","2014","1000 USD","3"
"TM","Detailed trade matrix","380","Italy","218","Ecuador","5910","Export Quantity","24212.02","Wine","2008","2008","t","127"
"TM","Detailed trade matrix","380","Italy","218","Ecuador","5910","Export Quantity","24212.02","Wine","2009","2009","t","20"
"TM","Detailed trade matrix","380","Italy","218","Ecuador","5910","Export Quantity","24212.02","Wine","2010","2010","t","46"
"TM","Detailed trade matrix","380","Italy","218","Ecuador","5910","Export Quantity","24212.02","Wine","2011","2011","t","105"
"TM","Detailed trade matrix","380","Italy","218","Ecuador","5910","Export Quantity","24212.02","Wine","2012","2012","t","55"
"TM","Detailed trade matrix","380","Italy","218","Ecuador","5910","Export Quantity","24212.02","Wine","2013","2013","t","44"
"TM","Detailed trade matrix","380","Italy","218","Ecuador","5910","Export Quantity","24212.02","Wine","2014","2014","t","39.7"
"TM","Detailed trade matrix","380","Italy","218","Ecuador","5910","Export Quantity","24212.02","Wine","2015","2015","t","26.1"
"TM","Detailed trade matrix","380","Italy","218","Ecuador","5910","Export Quantity","24212.02","Wine","2016","2016","t","49.33"
"TM","Detailed trade matrix","380","Italy","218","Ecuador","5910","Export Quantity","24212.02","Wine","2017","2017","t","239.98"
"TM","Detailed trade matrix","380","Italy","218","Ecuador","5910","Export Quantity","24212.02","Wine","2018","2018","t","373.49"
"TM","Detailed trade matrix","380","Italy","218","Ecuador","5910","Export Quantity","24212.02","Wine","2019","2019","t","423.11"
"TM","Detailed trade matrix","380","Italy","218","Ecuador","5910","Export Quantity","24212.02","Wine","2020","2020","t","437.09"
"TM","Detailed trade matrix","380","Italy","218","Ecuador","5910","Export Quantity","24212.02","Wine","2021","2021","t","982.65"
"TM","Detailed trade matrix","380","Italy","218","Ecuador","5922","Export Value","24212.02","Wine","2008","2008","1000 USD","346"
"TM","Detailed trade matrix","380","Italy","218","Ecuador","5922","Export Value","24212.02","Wine","2009","2009","1000 USD","64"
"TM","Detailed trade matrix","380","Italy","218","Ecuador","5922","Export Value","24212.02","Wine","2010","2010","1000 USD","142"
"TM","Detailed trade matrix","380","Italy","218","Ecuador","5922","Export Value","24212.02","Wine","2011","2011","1000 USD","264"
"TM","Detailed trade matrix","380","Italy","218","Ecuador","5922","Export Value","24212.02","Wine","2012","2012","1000 USD","187"
"TM","Detailed trade matrix","380","Italy","218","Ecuador","5922","Export Value","24212.02","Wine","2013","2013","1000 USD","175"
"TM","Detailed trade matrix","380","Italy","218","Ecuador","5922","Export Value","24212.02","Wine","2014","2014","1000 USD","114"
"TM","Detailed trade matrix","380","Italy","218","Ecuador","5922","Export Value","24212.02","Wine","2015","2015","1000 USD","89"
"TM","Detailed trade matrix","380","Italy","218","Ecuador","5922","Export Value","24212.02","Wine","2016","2016","1000 USD","129"
"TM","Detailed trade matrix","380","Italy","218","Ecuador","5922","Export Value","24212.02","Wine","2017","2017","1000 USD","765"
"TM","Detailed trade matrix","380","Italy","218","Ecuador","5922","Export Value","24212.02","Wine","2018","2018","1000 USD","1151"
"TM","Detailed trade matrix","380","Italy","218","Ecuador","5922","Export Value","24212.02","Wine","2019","2019","1000 USD","1472"
"TM","Detailed trade matrix","380","Italy","218","Ecuador","5922","Export Value","24212.02","Wine","2020","2020","1000 USD","1423"
"TM","Detailed trade matrix","380","Italy","218","Ecuador","5922","Export Value","24212.02","Wine","2021","2021","1000 USD","2778"
"TM","Detailed trade matrix","380","Italy","328","Guyana","5910","Export Quantity","24212.02","Wine","2009","2009","t","8"
"TM","Detailed trade matrix","380","Italy","328","Guyana","5910","Export Quantity","24212.02","Wine","2010","2010","t","22"
"TM","Detailed trade matrix","380","Italy","328","Guyana","5910","Export Quantity","24212.02","Wine","2011","2011","t","8"
"TM","Detailed trade matrix","380","Italy","328","Guyana","5910","Export Quantity","24212.02","Wine","2012","2012","t","8"
"TM","Detailed trade matrix","380","Italy","328","Guyana","5910","Export Quantity","24212.02","Wine","2013","2013","t","8"
"TM","Detailed trade matrix","380","Italy","328","Guyana","5910","Export Quantity","24212.02","Wine","2014","2014","t","17.1"
"TM","Detailed trade matrix","380","Italy","328","Guyana","5910","Export Quantity","24212.02","Wine","2016","2016","t","3.63"
"TM","Detailed trade matrix","380","Italy","328","Guyana","5910","Export Quantity","24212.02","Wine","2017","2017","t","16.44"
"TM","Detailed trade matrix","380","Italy","328","Guyana","5910","Export Quantity","24212.02","Wine","2018","2018","t","12.55"
"TM","Detailed trade matrix","380","Italy","328","Guyana","5910","Export Quantity","24212.02","Wine","2019","2019","t","20.75"
"TM","Detailed trade matrix","380","Italy","328","Guyana","5910","Export Quantity","24212.02","Wine","2020","2020","t","8.53"
"TM","Detailed trade matrix","380","Italy","328","Guyana","5910","Export Quantity","24212.02","Wine","2021","2021","t","10.91"
"TM","Detailed trade matrix","380","Italy","328","Guyana","5922","Export Value","24212.02","Wine","2009","2009","1000 USD","21"
"TM","Detailed trade matrix","380","Italy","328","Guyana","5922","Export Value","24212.02","Wine","2010","2010","1000 USD","60"
"TM","Detailed trade matrix","380","Italy","328","Guyana","5922","Export Value","24212.02","Wine","2011","2011","1000 USD","20"
"TM","Detailed trade matrix","380","Italy","328","Guyana","5922","Export Value","24212.02","Wine","2012","2012","1000 USD","18"
"TM","Detailed trade matrix","380","Italy","328","Guyana","5922","Export Value","24212.02","Wine","2013","2013","1000 USD","28"
"TM","Detailed trade matrix","380","Italy","328","Guyana","5922","Export Value","24212.02","Wine","2014","2014","1000 USD","57"
"TM","Detailed trade matrix","380","Italy","328","Guyana","5922","Export Value","24212.02","Wine","2016","2016","1000 USD","13"
"TM","Detailed trade matrix","380","Italy","328","Guyana","5922","Export Value","24212.02","Wine","2017","2017","1000 USD","62"
"TM","Detailed trade matrix","380","Italy","328","Guyana","5922","Export Value","24212.02","Wine","2018","2018","1000 USD","67"
"TM","Detailed trade matrix","380","Italy","328","Guyana","5922","Export Value","24212.02","Wine","2019","2019","1000 USD","100"
"TM","Detailed trade matrix","380","Italy","328","Guyana","5922","Export Value","24212.02","Wine","2020","2020","1000 USD","38"
"TM","Detailed trade matrix","380","Italy","328","Guyana","5922","Export Value","24212.02","Wine","2021","2021","1000 USD","56"
"TM","Detailed trade matrix","380","Italy","600","Paraguay","5610","Import Quantity","24212.02","Wine","2015","2015","t","4.8"
"TM","Detailed trade matrix","380","Italy","600","Paraguay","5622","Import Value","24212.02","Wine","2015","2015","1000 USD","48"
"TM","Detailed trade matrix","380","Italy","600","Paraguay","5910","Export Quantity","24212.02","Wine","2008","2008","t","205"
"TM","Detailed trade matrix","380","Italy","600","Paraguay","5910","Export Quantity","24212.02","Wine","2009","2009","t","102"
"TM","Detailed trade matrix","380","Italy","600","Paraguay","5910","Export Quantity","24212.02","Wine","2010","2010","t","409"
"TM","Detailed trade matrix","380","Italy","600","Paraguay","5910","Export Quantity","24212.02","Wine","2011","2011","t","237"
"TM","Detailed trade matrix","380","Italy","600","Paraguay","5910","Export Quantity","24212.02","Wine","2012","2012","t","257"
"TM","Detailed trade matrix","380","Italy","600","Paraguay","5910","Export Quantity","24212.02","Wine","2013","2013","t","277"
"TM","Detailed trade matrix","380","Italy","600","Paraguay","5910","Export Quantity","24212.02","Wine","2014","2014","t","236.7"
"TM","Detailed trade matrix","380","Italy","600","Paraguay","5910","Export Quantity","24212.02","Wine","2015","2015","t","204.4"
"TM","Detailed trade matrix","380","Italy","600","Paraguay","5910","Export Quantity","24212.02","Wine","2016","2016","t","187.95"
"TM","Detailed trade matrix","380","Italy","600","Paraguay","5910","Export Quantity","24212.02","Wine","2017","2017","t","368.71"
"TM","Detailed trade matrix","380","Italy","600","Paraguay","5910","Export Quantity","24212.02","Wine","2018","2018","t","408.27"
"TM","Detailed trade matrix","380","Italy","600","Paraguay","5910","Export Quantity","24212.02","Wine","2019","2019","t","181.27"
"TM","Detailed trade matrix","380","Italy","600","Paraguay","5910","Export Quantity","24212.02","Wine","2020","2020","t","88.86"
"TM","Detailed trade matrix","380","Italy","600","Paraguay","5910","Export Quantity","24212.02","Wine","2021","2021","t","170.69"
"TM","Detailed trade matrix","380","Italy","600","Paraguay","5922","Export Value","24212.02","Wine","2008","2008","1000 USD","810"
"TM","Detailed trade matrix","380","Italy","600","Paraguay","5922","Export Value","24212.02","Wine","2009","2009","1000 USD","503"
"TM","Detailed trade matrix","380","Italy","600","Paraguay","5922","Export Value","24212.02","Wine","2010","2010","1000 USD","1466"
"TM","Detailed trade matrix","380","Italy","600","Paraguay","5922","Export Value","24212.02","Wine","2011","2011","1000 USD","1816"
"TM","Detailed trade matrix","380","Italy","600","Paraguay","5922","Export Value","24212.02","Wine","2012","2012","1000 USD","1436"
"TM","Detailed trade matrix","380","Italy","600","Paraguay","5922","Export Value","24212.02","Wine","2013","2013","1000 USD","1623"
"TM","Detailed trade matrix","380","Italy","600","Paraguay","5922","Export Value","24212.02","Wine","2014","2014","1000 USD","1664"
"TM","Detailed trade matrix","380","Italy","600","Paraguay","5922","Export Value","24212.02","Wine","2015","2015","1000 USD","984"
"TM","Detailed trade matrix","380","Italy","600","Paraguay","5922","Export Value","24212.02","Wine","2016","2016","1000 USD","1289"
"TM","Detailed trade matrix","380","Italy","600","Paraguay","5922","Export Value","24212.02","Wine","2017","2017","1000 USD","2639"
"TM","Detailed trade matrix","380","Italy","600","Paraguay","5922","Export Value","24212.02","Wine","2018","2018","1000 USD","2655"
"TM","Detailed trade matrix","380","Italy","600","Paraguay","5922","Export Value","24212.02","Wine","2019","2019","1000 USD","1228"
"TM","Detailed trade matrix","380","Italy","600","Paraguay","5922","Export Value","24212.02","Wine","2020","2020","1000 USD","700"
"TM","Detailed trade matrix","380","Italy","600","Paraguay","5922","Export Value","24212.02","Wine","2021","2021","1000 USD","1144"
"TM","Detailed trade matrix","380","Italy","604","Peru","5610","Import Quantity","24212.02","Wine","2014","2014","t","0.4"
"TM","Detailed trade matrix","380","Italy","604","Peru","5610","Import Quantity","24212.02","Wine","2017","2017","t","0.75"
"TM","Detailed trade matrix","380","Italy","604","Peru","5610","Import Quantity","24212.02","Wine","2018","2018","t","0.07"
"TM","Detailed trade matrix","380","Italy","604","Peru","5610","Import Quantity","24212.02","Wine","2021","2021","t","0.27"
"TM","Detailed trade matrix","380","Italy","604","Peru","5622","Import Value","24212.02","Wine","2014","2014","1000 USD","2"
"TM","Detailed trade matrix","380","Italy","604","Peru","5622","Import Value","24212.02","Wine","2017","2017","1000 USD","2"
"TM","Detailed trade matrix","380","Italy","604","Peru","5622","Import Value","24212.02","Wine","2018","2018","1000 USD","13"
"TM","Detailed trade matrix","380","Italy","604","Peru","5622","Import Value","24212.02","Wine","2021","2021","1000 USD","6"
"TM","Detailed trade matrix","380","Italy","604","Peru","5910","Export Quantity","24212.02","Wine","2008","2008","t","379"
"TM","Detailed trade matrix","380","Italy","604","Peru","5910","Export Quantity","24212.02","Wine","2009","2009","t","401"
"TM","Detailed trade matrix","380","Italy","604","Peru","5910","Export Quantity","24212.02","Wine","2010","2010","t","666"
"TM","Detailed trade matrix","380","Italy","604","Peru","5910","Export Quantity","24212.02","Wine","2011","2011","t","854"
"TM","Detailed trade matrix","380","Italy","604","Peru","5910","Export Quantity","24212.02","Wine","2012","2012","t","745"
"TM","Detailed trade matrix","380","Italy","604","Peru","5910","Export Quantity","24212.02","Wine","2013","2013","t","727"
"TM","Detailed trade matrix","380","Italy","604","Peru","5910","Export Quantity","24212.02","Wine","2014","2014","t","729.6"
"TM","Detailed trade matrix","380","Italy","604","Peru","5910","Export Quantity","24212.02","Wine","2015","2015","t","879.8"
"TM","Detailed trade matrix","380","Italy","604","Peru","5910","Export Quantity","24212.02","Wine","2016","2016","t","721.78"
"TM","Detailed trade matrix","380","Italy","604","Peru","5910","Export Quantity","24212.02","Wine","2017","2017","t","964.22"
"TM","Detailed trade matrix","380","Italy","604","Peru","5910","Export Quantity","24212.02","Wine","2018","2018","t","831.41"
"TM","Detailed trade matrix","380","Italy","604","Peru","5910","Export Quantity","24212.02","Wine","2019","2019","t","941.14"
"TM","Detailed trade matrix","380","Italy","604","Peru","5910","Export Quantity","24212.02","Wine","2020","2020","t","918.82"
"TM","Detailed trade matrix","380","Italy","604","Peru","5910","Export Quantity","24212.02","Wine","2021","2021","t","1288.61"
"TM","Detailed trade matrix","380","Italy","604","Peru","5922","Export Value","24212.02","Wine","2008","2008","1000 USD","1104"
"TM","Detailed trade matrix","380","Italy","604","Peru","5922","Export Value","24212.02","Wine","2009","2009","1000 USD","1021"
"TM","Detailed trade matrix","380","Italy","604","Peru","5922","Export Value","24212.02","Wine","2010","2010","1000 USD","1460"
"TM","Detailed trade matrix","380","Italy","604","Peru","5922","Export Value","24212.02","Wine","2011","2011","1000 USD","2454"
"TM","Detailed trade matrix","380","Italy","604","Peru","5922","Export Value","24212.02","Wine","2012","2012","1000 USD","2679"
"TM","Detailed trade matrix","380","Italy","604","Peru","5922","Export Value","24212.02","Wine","2013","2013","1000 USD","3222"
"TM","Detailed trade matrix","380","Italy","604","Peru","5922","Export Value","24212.02","Wine","2014","2014","1000 USD","3143"
"TM","Detailed trade matrix","380","Italy","604","Peru","5922","Export Value","24212.02","Wine","2015","2015","1000 USD","3575"
"TM","Detailed trade matrix","380","Italy","604","Peru","5922","Export Value","24212.02","Wine","2016","2016","1000 USD","3352"
"TM","Detailed trade matrix","380","Italy","604","Peru","5922","Export Value","24212.02","Wine","2017","2017","1000 USD","4288"
"TM","Detailed trade matrix","380","Italy","604","Peru","5922","Export Value","24212.02","Wine","2018","2018","1000 USD","4384"
"TM","Detailed trade matrix","380","Italy","604","Peru","5922","Export Value","24212.02","Wine","2019","2019","1000 USD","4834"
"TM","Detailed trade matrix","380","Italy","604","Peru","5922","Export Value","24212.02","Wine","2020","2020","1000 USD","4178"
"TM","Detailed trade matrix","380","Italy","604","Peru","5922","Export Value","24212.02","Wine","2021","2021","1000 USD","5382"
"TM","Detailed trade matrix","380","Italy","740","Suriname","5910","Export Quantity","24212.02","Wine","2008","2008","t","49"
"TM","Detailed trade matrix","380","Italy","740","Suriname","5910","Export Quantity","24212.02","Wine","2009","2009","t","70"
"TM","Detailed trade matrix","380","Italy","740","Suriname","5910","Export Quantity","24212.02","Wine","2010","2010","t","82"
"TM","Detailed trade matrix","380","Italy","740","Suriname","5910","Export Quantity","24212.02","Wine","2011","2011","t","90"
"TM","Detailed trade matrix","380","Italy","740","Suriname","5910","Export Quantity","24212.02","Wine","2012","2012","t","55"
"TM","Detailed trade matrix","380","Italy","740","Suriname","5910","Export Quantity","24212.02","Wine","2013","2013","t","39"
"TM","Detailed trade matrix","380","Italy","740","Suriname","5910","Export Quantity","24212.02","Wine","2014","2014","t","27.7"
"TM","Detailed trade matrix","380","Italy","740","Suriname","5910","Export Quantity","24212.02","Wine","2015","2015","t","32.7"
"TM","Detailed trade matrix","380","Italy","740","Suriname","5910","Export Quantity","24212.02","Wine","2016","2016","t","35.36"
"TM","Detailed trade matrix","380","Italy","740","Suriname","5910","Export Quantity","24212.02","Wine","2018","2018","t","20.54"
"TM","Detailed trade matrix","380","Italy","740","Suriname","5910","Export Quantity","24212.02","Wine","2019","2019","t","31.2"
"TM","Detailed trade matrix","380","Italy","740","Suriname","5910","Export Quantity","24212.02","Wine","2020","2020","t","21.47"
"TM","Detailed trade matrix","380","Italy","740","Suriname","5910","Export Quantity","24212.02","Wine","2021","2021","t","20.7"
"TM","Detailed trade matrix","380","Italy","740","Suriname","5922","Export Value","24212.02","Wine","2008","2008","1000 USD","111"
"TM","Detailed trade matrix","380","Italy","740","Suriname","5922","Export Value","24212.02","Wine","2009","2009","1000 USD","141"
"TM","Detailed trade matrix","380","Italy","740","Suriname","5922","Export Value","24212.02","Wine","2010","2010","1000 USD","161"
"TM","Detailed trade matrix","380","Italy","740","Suriname","5922","Export Value","24212.02","Wine","2011","2011","1000 USD","183"
"TM","Detailed trade matrix","380","Italy","740","Suriname","5922","Export Value","24212.02","Wine","2012","2012","1000 USD","127"
"TM","Detailed trade matrix","380","Italy","740","Suriname","5922","Export Value","24212.02","Wine","2013","2013","1000 USD","153"
"TM","Detailed trade matrix","380","Italy","740","Suriname","5922","Export Value","24212.02","Wine","2014","2014","1000 USD","117"
"TM","Detailed trade matrix","380","Italy","740","Suriname","5922","Export Value","24212.02","Wine","2015","2015","1000 USD","89"
"TM","Detailed trade matrix","380","Italy","740","Suriname","5922","Export Value","24212.02","Wine","2016","2016","1000 USD","122"
"TM","Detailed trade matrix","380","Italy","740","Suriname","5922","Export Value","24212.02","Wine","2018","2018","1000 USD","99"
"TM","Detailed trade matrix","380","Italy","740","Suriname","5922","Export Value","24212.02","Wine","2019","2019","1000 USD","144"
"TM","Detailed trade matrix","380","Italy","740","Suriname","5922","Export Value","24212.02","Wine","2020","2020","1000 USD","75"
"TM","Detailed trade matrix","380","Italy","740","Suriname","5922","Export Value","24212.02","Wine","2021","2021","1000 USD","112"
"TM","Detailed trade matrix","380","Italy","858","Uruguay","5610","Import Quantity","24212.02","Wine","2012","2012","t","1"
